id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence,average_watts,weighted_average_watts,sport_type
7836035606,Evening Swim,4274.8,0:00:00,Swim,0.0,2022-09-20 00:36:36+00:00,0.0,,,1:09:21,,,,,,Swim
7841240522,Zwift - Chasing the Sun in Makuri Islands,35113.2,1:17:00,VirtualRide,7.6,2022-09-20 22:22:56+00:00,316.0,b1683032,,1:17:00,933.1,,74.0,202.0,212,VirtualRide
7846599895,Afternoon Ride,39801.8,1:29:17,Ride,7.43,2022-09-21 21:38:53+00:00,60.0,b1683032,115.7,1:30:33,922.7,,68.2,168.9,193,Ride
7847076268,Evening Swim,2560.3,0:56:11,Swim,0.76,2022-09-22 00:42:55+00:00,0.0,,,1:07:50,,,15.7,,,Swim
7851770912,Afternoon Ride,51474.8,1:50:18,Ride,7.778,2022-09-22 20:55:08+00:00,79.0,b1683032,143.4,2:11:36,1393.9,,72.8,207.7,227,Ride
7861123698,Morning Ride,161115.0,5:58:22,Ride,7.493,2022-09-24 11:33:39+00:00,472.0,b1683032,129.0,7:01:28,4015.9,,67.9,185.1,198,Ride
7867136934,"Morning MS ride ,",161151.0,5:58:54,Ride,7.484,2022-09-25 11:31:14+00:00,267.0,b1683032,116.0,6:48:40,3740.5,,65.7,171.8,178,Ride
7872676573,Evening Swim,2217.4,0:44:21,Swim,0.833,2022-09-27 00:45:01+00:00,0.0,,,1:02:35,,,19.3,,,Swim
7877298605,Zwift - Group Workout: Español | Baseline Ride | ZA Road 2022 on Legends and Lava in Watopia,26251.3,0:55:10,VirtualRide,7.931,2022-09-27 22:03:33+00:00,352.0,b1683032,,0:55:10,728.8,,74.6,220.2,239,VirtualRide
7877424015,Zwift - Flat Route in Watopia,5030.0,0:14:31,VirtualRide,5.775,2022-09-27 23:17:23+00:00,12.0,b1683032,,0:14:31,89.1,,50.9,102.4,107,VirtualRide
7882338268,Zwift - Race: Bullseye Points Race by Herd Racing League (D) on Champs-Élysées in Paris,30140.6,0:55:24,VirtualRide,9.068,2022-09-28 21:50:30+00:00,171.0,b1683032,,0:55:24,767.5,,76.9,230.9,237,VirtualRide
7882849290,Evening Swim,2446.0,0:43:57,Swim,0.928,2022-09-29 00:42:53+00:00,0.0,,,1:02:09,,,19.6,,,Swim
7887353197,Afternoon Ride,81264.4,2:56:51,Ride,7.659,2022-09-29 20:25:00+00:00,132.0,b1683032,,3:06:55,2047.6,,69.8,191.5,216,Ride
7896556362,Morning Ride to the start of 100,8038.6,0:22:43,Ride,5.898,2022-10-01 12:24:08+00:00,11.5,b1683032,64.0,0:41:31,4355.3,,57.2,97.1,108,Ride
7896658399,Morning Ride,172242.0,5:49:28,Ride,8.215,2022-10-01 13:05:39+00:00,357.0,b1683032,111.5,7:20:08,4000.4,,69.7,190.8,207,Ride
7896663753,afternoon ride home from 100,8108.8,0:21:58,Ride,6.152,2022-10-01 20:25:47+00:00,22.1,b1683032,99.4,0:40:59,176.5,,57.5,133.9,141,Ride
7901947081,Doing nothing on the bike after 100 miler,38079.5,1:32:22,Ride,6.871,2022-10-02 17:44:35+00:00,78.0,b1683032,,1:33:53,841.5,,67.6,149.2,159,Ride
7907304056,Zwift - Group Workout: Uphill Battle (E) on Classique in London,17377.6,0:41:15,VirtualRide,7.021,2022-10-03 22:20:01+00:00,64.0,b1683032,,0:41:15,472.0,,74.0,190.7,210,VirtualRide
7907780710,Evening Swim,2217.4,0:52:03,Swim,0.71,2022-10-04 00:45:34+00:00,0.0,,,1:00:38,,,19.7,,,Swim
7912500931,Afternoon Ride,25977.0,0:53:24,Ride,8.108,2022-10-04 20:58:02+00:00,43.0,b1683032,,1:10:43,696.1,,70.6,211.8,244,Ride
7912778872,Evening Ride,32092.0,1:06:58,Ride,7.987,2022-10-04 22:12:18+00:00,42.0,b1683032,,1:12:11,799.9,,68.7,197.8,219,Ride
7918464120,Evening Swim,2148.8,0:36:28,Swim,0.982,2022-10-06 00:43:58+00:00,0.0,,,0:49:15,,,21.5,,,Swim
7922867073,Zwift - Race: STAGE 1: RACE LIKE A CHAMP - Yorkshire (D) on 2019 UCI Worlds Harrogate Circuit in Yorkshire,28110.9,1:04:03,VirtualRide,7.315,2022-10-06 21:13:21+00:00,493.0,b1683032,,1:04:52,835.7,,71.6,217.5,235,VirtualRide
7922967018,Zwift - Watopia,10084.3,0:20:42,VirtualRide,8.119,2022-10-06 22:28:31+00:00,48.0,b1683032,,0:20:42,215.9,,70.4,173.8,180,VirtualRide
7927593932,Afternoon Ride,65236.9,2:26:03,Ride,7.445,2022-10-07 20:24:36+00:00,92.0,b1683032,,2:33:02,1745.6,,69.3,198.4,228,Ride
7932000090,Little effort easy easy effort repaet,40491.0,1:32:17,Ride,7.313,2022-10-08 15:43:32+00:00,92.0,b1683032,134.1,1:33:13,1063.6,,71.0,191.3,216,Ride
7939275363,Zwift - Triple Flat Loops in Watopia,34342.3,1:08:01,VirtualRide,8.415,2022-10-10 00:19:01+00:00,157.0,b1683032,126.9,1:08:01,827.8,,74.2,202.8,208,VirtualRide
7943686945,Zwift - Douce France in France,24354.8,0:47:43,VirtualRide,8.507,2022-10-10 22:05:46+00:00,133.0,b1683032,116.8,0:47:43,564.7,,76.0,197.3,200,VirtualRide
7944258509,Evening Swim,2423.3,0:45:40,Swim,0.884,2022-10-11 00:30:32+00:00,0.0,,,0:45:40,,,,,,Swim
7948803130,Afternoon Ride,34265.0,1:06:24,Ride,8.601,2022-10-11 20:11:08+00:00,78.0,b1683032,126.1,1:22:22,798.8,,74.4,198.8,226,Ride
7954387657,Zwift - Race: Long Island Cranx Race (D) on The London Pretzel in London,24111.7,0:45:03,VirtualRide,8.92,2022-10-12 21:54:27+00:00,87.0,b1683032,120.7,0:45:03,541.9,,75.4,200.5,208,VirtualRide
7954834064,Evening Swim,1531.6,0:00:00,Swim,0.0,2022-10-13 00:35:23+00:00,0.0,,,0:30:37,,,,,,Swim
7954915466,Night Swim,2011.7,0:00:00,Swim,0.0,2022-10-13 01:11:50+00:00,0.0,,,0:34:00,,,,,,Swim
7958906524,Afternoon Ride,8040.2,0:19:20,Ride,6.931,2022-10-13 20:47:53+00:00,14.0,b1683032,99.4,0:19:41,206.4,,69.8,179.2,196,Ride
7959131485,Afternoon Ride,33359.9,1:12:07,Ride,7.71,2022-10-13 21:13:25+00:00,53.0,b1683032,133.6,1:12:36,915.0,,73.8,210.7,222,Ride
7963299595,Afternoon Ride,44955.3,1:36:58,Ride,7.727,2022-10-14 19:29:28+00:00,69.0,b1683032,127.9,1:38:07,1218.6,,73.0,208.0,226,Ride
7966930413,Morning Swim,4457.7,0:00:00,Swim,0.0,2022-10-15 13:10:12+00:00,0.0,,,1:30:08,,,,,,Swim
7968480204,Zwift - Race: EVO CC Sprint Race Series  (D) on Electric Loop in Makuri Islands,18127.2,0:33:18,VirtualRide,9.073,2022-10-15 19:34:01+00:00,86.0,b1683032,142.6,0:33:18,440.2,,78.4,220.3,222,VirtualRide
7968509062,Zwift - Makuri Islands,2818.6,0:06:56,VirtualRide,6.775,2022-10-15 20:09:33+00:00,8.0,b1683032,63.2,0:07:30,48.5,,65.1,116.5,115,VirtualRide
7968546766,Zwift - Race: Zwift Insider Tiny Race (2 of 4) (D) on Beach Island Loop in Watopia,6242.9,0:11:44,VirtualRide,8.868,2022-10-15 20:18:28+00:00,28.0,b1683032,155.6,0:11:44,159.3,,81.4,226.3,228,VirtualRide
7973999414,Zwift - FTP Test (shorter) in France,20898.4,0:45:15,VirtualRide,7.697,2022-10-16 17:20:15+00:00,154.0,b1683032,143.5,0:45:15,556.9,,77.8,205.1,233,VirtualRide
7979425898,Zwift - Tempo in Watopia,31234.8,1:07:04,VirtualRide,7.762,2022-10-17 21:22:56+00:00,211.0,b1683032,119.4,1:07:04,681.5,,74.9,169.4,179,VirtualRide
7981503415,Evening Swim,1897.4,0:31:25,Swim,1.007,2022-10-18 00:43:16+00:00,0.0,,,0:45:49,,,19.3,,,Swim
7984291108,Afternoon Ride,7530.4,0:15:24,Ride,8.15,2022-10-18 19:55:44+00:00,0.0,b1683032,,0:15:24,170.5,,79.1,184.3,206,Ride
7984523126,Zwift - Zone Benchmarking in Watopia,23131.3,0:47:23,VirtualRide,8.136,2022-10-18 20:34:46+00:00,181.0,b1683032,135.4,0:47:23,532.9,,75.3,187.4,207,VirtualRide
7990515811,Morning Swim,1828.8,0:42:00,Swim,0.726,2022-10-19 12:55:55+00:00,0.0,,,0:42:00,,,,,,Swim
7989927935,Zwift - Killing time,31246.0,1:02:04,VirtualRide,8.39,2022-10-19 21:46:04+00:00,46.0,b1683032,115.3,1:02:04,629.1,,71.3,168.9,177,VirtualRide
7990366107,Evening Swim,868.7,0:00:00,Swim,0.0,2022-10-20 00:36:09+00:00,0.0,,,0:22:17,,,,,,Swim
7994610874,Zwift - Strength in Watopia,26113.0,1:03:08,VirtualRide,6.894,2022-10-20 21:38:33+00:00,242.0,b8821498,112.3,1:03:08,616.6,,74.3,162.8,179,VirtualRide
7998404954,Afternoon Ride,8463.8,0:21:29,Ride,6.566,2022-10-21 19:38:08+00:00,17.0,b1683032,102.6,0:24:22,178.0,,66.0,136.8,153,Ride
7998779878,Afternoon Ride,49869.8,1:34:03,Ride,8.837,2022-10-21 20:17:19+00:00,64.0,b1683032,145.3,1:58:45,1350.1,,77.5,238.0,252,Ride
7998829817,Evening Ride,6038.0,0:15:42,Ride,6.41,2022-10-21 22:16:33+00:00,21.0,b1683032,117.8,0:16:43,134.3,,62.8,142.0,143,Ride
8003802901,Afternoon Ride,55889.1,1:50:40,Ride,8.417,2022-10-22 18:04:55+00:00,86.0,b1683032,139.9,2:09:53,1456.7,,74.4,217.8,228,Ride
8009266000,"#PlayingBike. #vegancyclist, #vc. Brah",70584.1,2:31:51,Ride,7.747,2022-10-23 16:42:48+00:00,135.0,b1683032,127.2,2:34:53,1716.9,,71.4,187.1,197,Ride
8013811037,Afternoon Ride,9406.6,0:22:32,Ride,6.958,2022-10-24 20:03:16+00:00,19.0,b1683032,106.5,0:22:32,212.6,,67.7,157.3,177,Ride
8014164815,Afternoon playing bikes with huber,44734.7,1:39:11,Ride,7.517,2022-10-24 20:27:58+00:00,61.0,b1683032,119.6,1:45:49,1116.6,,71.3,187.4,200,Ride
8019835646,Zwift - Foundation in Makuri Islands,33401.8,1:13:56,VirtualRide,7.53,2022-10-25 23:11:43+00:00,258.0,b1683032,115.0,1:13:56,738.0,,72.9,166.4,177,VirtualRide
8024730324,Zwift - Serpentine 8 in Watopia,26533.3,1:07:54,VirtualRide,6.513,2022-10-26 22:04:58+00:00,237.0,b1683032,134.7,1:09:27,881.9,,78.5,216.5,223,VirtualRide
8029420815,Evening Swim,2948.9,1:11:57,Swim,0.683,2022-10-27 00:40:27+00:00,0.0,,,1:20:44,,,17.7,,,Swim
8029525890,Afternoon Ride,74977.4,2:39:54,Ride,7.815,2022-10-27 19:44:37+00:00,96.0,b1683032,129.0,2:42:52,2015.5,,72.8,208.3,235,Ride
8033837081,Afternoon Ride,44022.7,1:37:15,Ride,7.545,2022-10-28 19:53:24+00:00,67.0,b1683032,129.4,1:37:36,1151.6,,71.3,195.1,230,Ride
8044840936,Afternoon Ride,82576.6,2:48:17,Ride,8.178,2022-10-30 17:01:36+00:00,145.0,b1683032,135.2,3:05:46,2176.5,,72.3,214.0,240,Ride
8045284393,Evening Walk,620.4,0:11:44,Walk,0.881,2022-10-30 22:28:45+00:00,0.0,g3714779,97.1,0:11:44,,,49.3,,,Walk
8049801617,Zwift - Watopia,22269.0,1:00:16,VirtualRide,6.158,2022-10-31 21:37:21+00:00,212.0,b1683032,134.5,1:00:16,765.4,,74.9,211.7,219,VirtualRide
8050285800,Evening Swim,2491.7,0:44:19,Swim,0.937,2022-11-01 00:42:08+00:00,0.0,,,1:08:48,,,21.5,,,Swim
8055598290,Evening Weight Training,0.0,0:00:51,WeightTraining,0.0,2022-11-02 01:48:06+00:00,0.0,,92.9,0:00:51,,,,,,WeightTraining
8055622378,Evening Weight Training,0.0,0:11:21,WeightTraining,0.0,2022-11-02 01:50:42+00:00,0.0,,110.2,0:11:21,,,,,,WeightTraining
8055707882,"45 min ""look at them titties ride""",25460.4,0:44:59,Ride,9.433,2022-11-02 02:06:48+00:00,0.0,b5274657,128.7,0:44:59,531.2,,77.2,196.8,199,Ride
8060791329,Night Weight Training,0.0,0:18:46,WeightTraining,0.0,2022-11-03 03:38:54+00:00,0.0,,114.2,0:18:46,,,,,,WeightTraining
8060829751,30 min Classic Rock Ride with Hannah Corbin,17832.8,0:29:59,Ride,9.913,2022-11-03 03:59:24+00:00,0.0,b5274657,117.1,0:29:59,403.5,,76.5,224.3,228,Ride
8065278473,45 min Low Impact Ride with Hannah Corbin,27176.7,0:44:59,Ride,10.069,2022-11-04 01:09:31+00:00,0.0,b5274657,82.7,0:44:59,625.5,,78.3,231.8,236,Ride
8069269486,Zwift - Castle to Castle in Makuri Islands,23267.2,0:45:37,VirtualRide,8.501,2022-11-04 23:08:59+00:00,142.0,b8821498,145.9,0:45:37,570.7,,76.0,208.5,214,VirtualRide
8073905299,Zwift - Tempo in Makuri Islands,35290.1,1:30:10,VirtualRide,6.523,2022-11-05 18:54:39+00:00,359.0,b8821498,123.7,1:30:10,910.5,,79.0,168.3,179,VirtualRide
8079752851,Afternoon Ride,75585.4,2:38:58,Ride,7.925,2022-11-06 18:28:03+00:00,122.0,b1683032,145.7,3:04:04,2004.1,,75.7,207.1,224,Ride
8085176293,Morning Swim,2743.6,1:00:00,Swim,0.762,2022-11-07 13:40:46+00:00,0.0,,,1:00:00,,,,,,Swim
8084372287,Afternoon Walk,313.7,0:13:47,Walk,0.379,2022-11-07 22:20:40+00:00,0.0,g3714779,78.3,0:13:47,,,52.2,,,Walk
8085853321,Evening Swim,1737.4,0:00:00,Swim,0.0,2022-11-08 01:34:37+00:00,0.0,,,0:34:27,,,,,,Swim
8088144115,Lunch Walk,1890.6,0:25:25,Walk,1.24,2022-11-08 17:38:43+00:00,0.0,g3714779,76.9,0:25:25,,,49.1,,,Walk
8089832456,Zwift - Jungle Circuit in Watopia,28062.8,1:02:57,VirtualRide,7.43,2022-11-08 23:32:25+00:00,542.0,b1683032,132.4,1:03:26,743.9,,72.9,196.9,225,VirtualRide
8095115029,Evening Swim,3200.4,0:00:00,Swim,0.0,2022-11-10 01:33:17+00:00,0.0,,,1:43:38,,,,,,Swim
8099119114,Afternoon Ride,56004.2,1:54:06,Ride,8.181,2022-11-10 20:27:44+00:00,78.0,b1683032,140.5,2:08:10,1469.2,,73.0,212.5,234,Ride
8103669613,Afternoon Ride,46708.4,1:41:39,Ride,7.658,2022-11-11 20:31:43+00:00,67.0,b1683032,120.7,1:43:11,1245.8,,72.2,203.6,222,Ride
8113780398,#jra 1,8286.4,0:17:12,VirtualRide,8.029,2022-11-13 18:04:29+00:00,69.0,b1683032,131.7,0:17:29,201.0,,72.6,194.7,207,VirtualRide
8113826217,#jra 2,4125.0,0:10:22,VirtualRide,6.632,2022-11-13 18:23:41+00:00,40.0,b1683032,143.5,0:10:22,119.4,,73.7,192.0,196,VirtualRide
8113925613,#jra 3,10806.9,0:26:18,VirtualRide,6.848,2022-11-13 18:35:04+00:00,81.0,b1683032,140.5,0:26:18,289.7,,75.1,183.6,195,VirtualRide
8114101026,#jra 4,18046.7,0:43:07,VirtualRide,6.976,2022-11-13 19:09:36+00:00,131.0,b8821498,115.7,0:43:07,431.5,,73.7,166.8,175,VirtualRide
8119526826,Evening Swim,3291.8,0:00:00,Swim,0.0,2022-11-15 01:34:42+00:00,0.0,,,1:03:39,,,,,,Swim
8122865584,Afternoon Weight Training,0.0,0:25:53,WeightTraining,0.0,2022-11-15 18:27:16+00:00,0.0,,96.7,0:25:53,,,,,,WeightTraining
8123991057,Zwift - Island Outskirts in Makuri Islands,11387.7,0:23:27,VirtualRide,8.094,2022-11-15 23:36:28+00:00,92.0,b1683032,132.1,0:23:27,288.3,,74.7,204.9,213,VirtualRide
8124205055,Zwift - Race: Bike Surgeon Cycling Chasing Daylight Series (D) on Tire-Bouchon in France,40145.8,1:19:49,VirtualRide,8.383,2022-11-16 00:00:21+00:00,392.0,b1683032,157.5,1:19:49,1059.5,,77.3,221.2,225,VirtualRide
8128482795,Zwift - Turf N Surf in Makuri Islands,2179.2,0:04:56,VirtualRide,7.362,2022-11-16 23:23:15+00:00,13.0,b1683032,101.4,0:04:56,47.0,,64.4,158.7,155,VirtualRide
8128591125,Zwift - Race: Team CLS Racing - Hump Day Blast - Category Enforcement  (D) on Downtown Dolphin in Crit City,19480.5,0:33:29,VirtualRide,9.697,2022-11-16 23:30:21+00:00,164.0,b1683032,155.1,0:33:29,505.9,,81.8,251.8,255,VirtualRide
8128957965,Evening Swim,2857.5,0:47:39,Swim,0.999,2022-11-17 01:44:43+00:00,0.0,,,1:00:44,,,24.5,,,Swim
8132690999,Zwift - Flat Route in Watopia,3575.4,0:07:16,VirtualRide,8.2,2022-11-17 22:19:43+00:00,4.0,b1683032,97.7,0:07:16,58.5,,60.5,134.3,138,VirtualRide
8132890206,Zwift - Christy Jackson M3RC's Meetup on Turf N Surf in Makuri Islands,26237.6,1:00:14,VirtualRide,7.26,2022-11-17 22:30:02+00:00,207.0,b1683032,140.9,1:00:14,705.7,,73.3,195.3,209,VirtualRide
8135897341,Lunch Weight Training,0.0,0:29:30,WeightTraining,0.0,2022-11-18 17:12:08+00:00,0.0,,92.1,0:29:30,,,,,,WeightTraining
8137071775,Zwift - Foundation in Richmond,20109.4,0:51:16,VirtualRide,6.538,2022-11-18 23:33:29+00:00,142.0,b1683032,104.7,0:51:16,474.5,,78.1,154.3,162,VirtualRide
8145827614,Zwift - Strength in Yorkshire,22024.5,0:57:57,VirtualRide,6.334,2022-11-20 16:46:33+00:00,397.0,b1683032,119.1,0:57:57,624.9,,74.1,179.7,194,VirtualRide
8146174665,Zwift - Watopia,18767.4,0:53:45,VirtualRide,5.819,2022-11-20 18:28:47+00:00,162.0,b1683032,125.4,0:55:01,584.8,,73.4,181.3,191,VirtualRide
8146933618,Evening Weight Training,0.0,0:32:04,WeightTraining,0.0,2022-11-20 23:34:47+00:00,0.0,,101.0,0:32:04,,,,,,WeightTraining
8146972039,Evening walk,561.4,0:20:20,Walk,0.46,2022-11-21 00:08:30+00:00,0.0,g3714779,108.4,0:20:20,,,57.0,,,Walk
8150523421,Zwift - Group Ride: Stage 6 | Tour of Makuri Islands on Country to Coastal in Makuri Islands,35380.1,1:00:53,VirtualRide,9.685,2022-11-21 21:00:54+00:00,290.0,b1683032,152.9,1:00:53,873.3,,80.4,239.1,248,VirtualRide
8151250315,Evening Swim,3543.3,0:00:00,Swim,0.0,2022-11-22 01:37:31+00:00,0.0,,,1:03:52,,,,,,Swim
8155410128,Zwift - Jungle Circuit in Watopia,35087.7,1:08:27,VirtualRide,8.543,2022-11-22 22:18:26+00:00,228.0,b1683032,130.7,1:08:27,785.9,,76.3,191.3,204,VirtualRide
8160296279,Evening Swim,3451.9,0:00:00,Swim,0.0,2022-11-24 01:39:43+00:00,0.0,,,1:00:30,,,,,,Swim
8164800315,12 lbs turkey 12 hilly miles,20177.2,1:01:06,VirtualRide,5.504,2022-11-25 01:03:55+00:00,831.0,b1683032,144.8,1:02:24,832.7,,73.4,227.1,242,VirtualRide
8168060313,Afternoon Ride,47207.2,1:47:39,Ride,7.309,2022-11-25 19:51:53+00:00,83.0,b1683032,129.3,1:50:36,1301.4,,72.8,199.6,213,Ride
8182295198,6k minus 10.  Stupid math. Tomorrow I will roll 6k 4 2022. First 6k mile year ever,25070.5,0:46:44,VirtualRide,8.941,2022-11-28 22:57:28+00:00,38.0,b1683032,121.3,0:46:44,557.1,,75.0,198.7,208,VirtualRide
8185907475,Evening Swim,2217.4,0:40:39,Swim,0.909,2022-11-29 01:41:53+00:00,0.0,,,0:55:24,,,22.2,,,Swim
8185909013,Lunch Weight Training,0.0,0:34:24,WeightTraining,0.0,2022-11-29 17:26:41+00:00,0.0,,82.2,0:34:24,,,,,,WeightTraining
8187233390,Zwift - Makuri 40 in Makuri Islands,40254.0,1:17:46,VirtualRide,8.627,2022-11-30 00:09:54+00:00,307.0,b1683032,152.3,1:17:46,1058.0,,81.0,226.8,230,VirtualRide
8191408971,Zwift -tool opiate album 1992,27142.8,0:50:39,VirtualRide,8.931,2022-11-30 23:12:25+00:00,151.0,b1683032,146.4,0:50:39,661.2,,76.1,217.6,228,VirtualRide
8191816261,Evening Swim,2491.7,0:48:06,Swim,0.863,2022-12-01 01:40:02+00:00,0.0,,,1:03:51,,,20.6,,,Swim
8195902020,Zwift - Rooftop Rendezvous in Makuri Islands,6039.4,0:12:56,VirtualRide,7.783,2022-12-02 01:19:54+00:00,80.0,b1683032,124.2,0:12:56,170.1,,76.3,219.2,231,VirtualRide
8195966575,Zwift - Race: STAGE 5b: RACE MAKURI— Valley to Mountaintop (D) on Valley to Mountaintop in Makuri Islands,14249.6,0:31:45,VirtualRide,7.48,2022-12-02 01:33:32+00:00,164.0,b1683032,139.5,0:31:45,432.0,,81.9,226.8,253,VirtualRide
8199204657,Zwift - Neon Flats in Makuri Islands,4018.6,0:07:33,VirtualRide,8.871,2022-12-02 22:03:03+00:00,18.0,b1683032,125.1,0:07:33,89.9,,79.9,198.5,203,VirtualRide
8199242655,Zwift - Race: STAGE 5a: RACE MAKURI— Twilight Harbor (C) on Twilight Harbor in Makuri Islands,7177.3,0:11:41,VirtualRide,10.239,2022-12-02 22:12:36+00:00,37.0,b1683032,164.0,0:11:41,213.7,,87.9,304.9,303,VirtualRide
8199292874,Zwift - The 6 Train in New York,7208.3,0:15:20,VirtualRide,7.835,2022-12-02 22:26:54+00:00,70.0,b1683032,131.1,0:15:20,162.2,,71.3,176.3,189,VirtualRide
8215961855,Evening Swim,2766.1,0:53:46,Swim,0.857,2022-12-06 01:42:25+00:00,0.0,,,1:08:23,,,23.8,,,Swim
8215969540,Lunch Weight Training,0.0,1:29:58,WeightTraining,0.0,2022-12-06 17:19:02+00:00,0.0,,90.5,1:29:58,,,,,,WeightTraining
8216974061,Zwift - Foundation in Yorkshire,21878.5,0:58:11,VirtualRide,6.267,2022-12-06 22:22:36+00:00,387.0,b1683032,134.8,0:58:11,604.6,,84.9,173.2,177,VirtualRide
8217039403,Zwift - Watopia,9111.7,0:17:11,VirtualRide,8.838,2022-12-06 23:25:05+00:00,13.0,b1683032,127.0,0:17:11,188.1,,77.7,182.4,187,VirtualRide
8223432829,Evening Swim,2971.8,0:51:31,Swim,0.961,2022-12-08 01:48:15+00:00,0.0,,,1:06:53,,,20.8,,,Swim
8224718734,Afternoon Weight Training,0.0,0:24:07,WeightTraining,0.0,2022-12-08 18:48:50+00:00,0.0,,90.3,0:24:07,,,,,,WeightTraining
8225273862,Zwift - Tick Tock in Watopia,6373.7,0:11:55,VirtualRide,8.914,2022-12-08 22:12:43+00:00,12.0,b1683032,128.3,0:11:55,138.5,,73.5,193.8,199,VirtualRide
8225430505,Zwift - Christy Jackson M3RC's Meetup on Tick Tock in Watopia,26054.3,0:48:23,VirtualRide,8.975,2022-12-08 22:30:00+00:00,67.0,b1683032,156.4,0:48:23,649.3,,79.5,223.7,239,VirtualRide
8229393011,Zwift - Watopia's Waistband in Watopia,29100.5,0:52:26,VirtualRide,9.25,2022-12-09 23:48:39+00:00,102.0,b1683032,152.3,0:52:26,716.5,,79.8,227.8,236,VirtualRide
8232736061,Lunch Weight Training,0.0,0:36:30,WeightTraining,0.0,2022-12-10 17:57:58+00:00,0.0,,87.0,0:36:30,,,,,,WeightTraining
8237301861,Zwift while watching cheers,25054.0,0:53:46,VirtualRide,7.766,2022-12-11 18:24:31+00:00,181.0,b1683032,129.6,0:53:46,519.3,,73.2,161.0,166,VirtualRide
8242053270,Evening Swim,2834.6,0:45:21,Swim,1.042,2022-12-13 01:39:59+00:00,0.0,,,1:23:15,,,18.7,,,Swim
8244705203,Lunch Weight Training,0.0,0:34:35,WeightTraining,0.0,2022-12-13 17:54:20+00:00,0.0,,94.5,0:34:35,,,,,,WeightTraining
8245612491,Zwift - Zwift Pro Training Camp: Movistar | Men's Team Workout in Richmond,33717.2,1:13:58,VirtualRide,7.597,2022-12-13 22:20:25+00:00,258.0,b1683032,148.9,1:13:58,873.4,,78.7,196.8,216,VirtualRide
8245646916,Zwift - Flat Route in Watopia,4050.5,0:11:13,VirtualRide,6.019,2022-12-13 23:36:22+00:00,11.0,b1683032,127.8,0:11:13,74.0,,67.4,109.9,114,VirtualRide
8252908098,Zwift - easy cruise,35357.0,1:05:59,VirtualRide,8.931,2022-12-15 20:30:46+00:00,157.0,b1683032,145.6,1:05:59,787.5,,78.7,198.9,212,VirtualRide
8256205789,Zwift - Group Workout: Zwift Fondo Training on Royal Pump Room 8 in Yorkshire,13489.8,0:33:21,VirtualRide,6.742,2022-12-16 19:57:38+00:00,240.0,b1683032,138.6,0:34:47,396.1,,76.0,198.0,209,VirtualRide
8260086693,Lunch Weight Training,0.0,0:54:44,WeightTraining,0.0,2022-12-17 17:48:08+00:00,0.0,,99.8,0:54:44,,,,,,WeightTraining
8261028281,Zwift - Race: Tofu Tornado Race on Flat Route in Watopia,31220.0,0:58:49,VirtualRide,8.847,2022-12-18 00:30:38+00:00,183.0,b1683032,158.8,0:59:08,764.3,,78.9,216.6,221,VirtualRide
8264915395,Zwift - last episodes of cheers ,53036.9,1:58:31,VirtualRide,7.458,2022-12-18 20:56:50+00:00,583.0,b1683032,140.1,1:58:31,1447.7,,75.8,203.6,217,VirtualRide
8268943514,Evening Swim,2377.4,0:00:00,Swim,0.0,2022-12-20 01:40:04+00:00,0.0,,,0:49:51,,,,,,Swim
8272976740,Zwift - slug through - forced pace on Road to Sky in Watopia,32013.6,2:07:19,VirtualRide,4.191,2022-12-21 00:10:13+00:00,1083.0,b1683032,135.7,2:08:22,1439.7,,77.2,188.5,192,VirtualRide
8276942906,Evening Swim,3269.0,0:49:39,Swim,1.097,2022-12-22 01:47:10+00:00,0.0,,,1:06:37,,,22.4,,,Swim
8280585090,Zwift - slug through - forced pace on Road to Sky in Watopia,12193.9,1:06:13,VirtualRide,3.069,2022-12-23 00:59:25+00:00,606.0,b1683032,132.8,1:06:13,791.7,,77.2,199.3,199,VirtualRide
8283860535,Zwift - Watopia's Waistband in Watopia,20072.7,0:38:54,VirtualRide,8.6,2022-12-23 23:50:05+00:00,71.0,b1683032,125.0,0:38:54,461.9,,76.6,197.9,200,VirtualRide
8287810117,Zwift - riding dishwasher(not rachel) time,18094.2,0:33:28,VirtualRide,9.011,2022-12-24 22:11:48+00:00,89.0,b1683032,141.1,0:33:28,432.1,,77.6,215.2,219,VirtualRide
8291075403,Zwift - 25 for Christmas ,40676.7,1:16:25,VirtualRide,8.872,2022-12-25 22:02:01+00:00,203.0,b1683032,138.3,1:16:25,923.7,,77.0,201.5,207,VirtualRide
8295470149,Zwift - Figure 8 in Watopia,26117.4,0:52:52,VirtualRide,8.234,2022-12-26 22:49:59+00:00,215.0,b1683032,134.0,0:52:52,637.3,,76.1,200.9,213,VirtualRide
8304826780,Noon,0.0,0:30:00,WeightTraining,0.0,2022-12-28 18:30:00+00:00,0.0,,,0:30:00,,,,,,WeightTraining
8304789241,Zwift - Jack RYAN S 3 e I,35079.7,1:05:45,VirtualRide,8.892,2022-12-28 23:39:25+00:00,157.0,b1683032,147.7,1:05:45,839.4,,80.1,212.8,219,VirtualRide
8308550855,Zwift - slug thro Jack Ryan s 3 - ep2+3,23174.4,1:27:15,VirtualRide,4.427,2022-12-29 18:30:53+00:00,755.0,b1683032,154.0,1:27:15,1025.7,,80.5,195.9,201,VirtualRide
